Date_time,X-Axis_DZ,Z-Axis_DZ,X-Axis_CZ2,Z-Axis_CZ2,X-Axis_DZ_LCL,X-Axis_DZ_UCL,Z-Axis_DZ_LCL,Z-Axis_DZ_UCL,X-Axis_CZ2_LCL,X-Axis_CZ2_UCL,Z-Axis_CZ2_LCL,Z-Axis_CZ2_UCL
03/08/2021 08:45:57,1.31727039813995,12.2817831039429,1.60560166835785,5.06607151031494,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 08:35:57,1.59907495975494,13.487678527832,1.40899336338043,6.47513437271118,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 08:25:57,1.3631454706192,12.5963649749756,1.43520796298981,5.68868064880371,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 08:15:57,1.43523502349854,9.91586875915527,1.2451536655426,5.48551368713379,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 08:05:57,1.43523526191711,14.8180961608887,1.29102885723114,5.36754560470581,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 07:55:57,1.40902066230774,12.9830379486084,1.1730637550354,4.97431898117065,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 07:45:57,1.21896588802338,11.4101305007935,1.22549283504486,5.55105113983154,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 07:35:57,1.33037745952606,12.622579574585,1.33690392971039,5.58381986618042,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 07:25:57,1.38935971260071,12.7602090835571,1.21893906593323,4.94154977798462,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 07:15:57,1.26484107971191,10.8727197647095,1.19272482395172,5.0595178604126,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 06:55:57,1.23207306861877,11.6395130157471,1.29102826118469,5.49862146377563,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 06:45:57,1.40246689319611,11.4035768508911,1.19927835464478,5.3020076751709,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 06:35:58,1.44178855419159,13.2386350631714,1.31724309921265,5.11850214004517,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 06:25:57,1.43523466587067,10.7744140625,1.1730637550354,5.02674865722656,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 06:15:57,1.59252142906189,14.5887136459351,1.17961764335632,4.93499612808228,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 06:05:57,1.25828778743744,13.7694911956787,1.3106894493103,5.25613117218018,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 05:55:57,1.49421727657318,14.4052085876465,1.44176137447357,6.46202707290649,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 05:45:57,1.36314558982849,12.3800897598267,1.35656464099884,5.78043365478516,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 05:35:57,1.51387846469879,13.3172798156738,1.36967194080353,5.58382034301758,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 05:25:58,1.48111009597778,10.6040153503418,1.25826048851013,5.70178842544556,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 05:15:57,1.40902042388916,11.8557872772217,1.23204624652863,4.96776485443115,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 05:05:57,1.41557419300079,15.3096294403076,1.2975822687149,5.47240591049194,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 04:55:57,1.37625253200531,14.267578125,1.27136790752411,5.3085618019104,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 04:45:57,1.33693110942841,10.1452512741089,1.14029562473297,5.67557334899902,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 04:36:00,1.37625277042389,13.5597696304321,1.29102861881256,5.07262563705444,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 04:22:35,1.35003817081451,14.6280364990234,1.29758238792419,5.72800350189209,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 04:12:35,1.34348475933075,9.37190532684326,1.35656476020813,5.09228706359863,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 04:02:35,1.43523526191711,10.7023229598999,1.14684951305389,5.25613117218018,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 03:52:35,1.43523514270782,11.6919422149658,1.27792155742645,5.55760526657104,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 03:42:35,1.61218237876892,13.468017578125,1.21238529682159,5.43308305740356,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 03:32:35,1.71048641204834,6.31784343719482,1.31724298000336,5.68212699890137,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 03:22:35,1.57286071777344,6.64553308486938,1.23204636573792,5.41342210769653,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 03:12:35,1.29760956764221,10.7547521591187,1.31068956851959,5.36099195480347,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 03:02:35,1.38280642032623,8.46748352050781,1.21893918514252,5.10539436340332,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 02:52:35,1.42212796211243,10.4926013946533,1.27792155742645,5.15127086639404,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 02:42:35,1.40902066230774,12.0851697921753,1.3500109910965,5.58382034301758,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 02:32:35,1.38936007022858,13.0616827011108,1.38933277130127,5.16437864303589,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 02:22:35,1.31071662902832,9.39156627655029,1.59249436855316,5.10539436340332,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 02:12:35,1.42212808132172,11.030011177063,1.46797597408295,4.96121120452881,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 02:02:35,1.34348475933075,11.2266244888306,1.32379674911499,5.01364183425903,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 01:52:35,1.40902066230774,12.8060855865479,1.35656452178955,5.32822275161743,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 01:42:35,1.54664647579193,14.011981010437,1.36311841011047,4.77115154266357,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 01:32:35,1.25828790664673,11.2462854385376,1.27792155742645,5.01364183425903,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 01:22:35,1.38936007022858,12.6619024276733,1.22549283504486,4.9022274017334,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 01:12:35,1.31727063655853,7.65481472015381,1.34345757961273,5.10539436340332,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 01:02:35,1.29760956764221,10.3090953826904,1.26481425762177,5.52483606338501,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 00:52:35,1.23862731456757,11.8164653778076,1.2713680267334,4.980872631073,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 00:42:35,1.66461133956909,12.7274398803711,1.26481425762177,5.45274496078491,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 00:32:35,1.36314582824707,12.9371604919434,1.19927835464478,5.51828241348267,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 00:22:35,1.63184309005737,11.7050504684448,1.31724321842194,5.03985643386841,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 00:12:35,1.51387846469879,10.1124820709229,1.25170731544495,5.42652988433838,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/08/2021 00:02:35,1.46144962310791,8.13324069976807,1.25170731544495,5.49206733703613,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 23:52:35,1.43523526191711,8.86071014404297,1.48108327388763,5.49862146377563,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 23:42:35,1.25828802585602,13.9857664108276,1.23204636573792,5.94427824020386,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 23:32:35,1.61218249797821,12.1703691482544,1.65803050994873,6.00981616973877,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 23:22:35,1.30416321754456,13.756383895874,1.34345757961273,6.12778425216675,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 23:12:35,1.59252166748047,10.2370042800903,1.40244007110596,4.94154977798462,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 23:02:35,1.4483425617218,11.0431184768677,1.60560166835785,6.07535362243652,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 22:52:35,1.46144998073578,10.9841346740723,1.46142256259918,5.24302387237549,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 22:42:35,1.3631454706192,8.59855937957764,1.23860025405884,5.00708770751953,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 22:32:35,1.55975365638733,9.66682529449463,1.49419057369232,5.1381630897522,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 22:22:35,1.37625312805176,10.3549718856812,1.35001146793365,5.11850166320801,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 22:12:35,1.57941436767578,10.1452512741089,1.50729775428772,5.45929861068726,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 22:02:35,1.40246772766113,11.0758876800537,1.36967206001282,5.33477687835693,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 21:52:35,1.38280665874481,9.6078405380249,1.21238553524017,5.49206733703613,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 21:42:37,1.52043211460114,10.4991550445557,1.38933277130127,5.13160943984985,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 13:08:40,1.62529051303864,12.5832567214966,1.46142280101776,5.00053405761719,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 12:58:40,1.56630778312683,9.12941551208496,1.41554760932922,5.21680879592896,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 12:48:43,1.60562968254089,11.842679977417,1.37622606754303,5.04641056060791,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 12:40:40,1.39591419696808,8.1660099029541,1.51385152339935,5.35443782806396,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 12:30:40,1.53354001045227,9.61439418792725,1.55317306518555,5.10539436340332,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 12:20:40,1.4680038690567,11.1479797363281,1.36967241764069,5.08573293685913,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 12:10:40,1.52698612213135,7.15672731399536,1.88740682601929,5.22991609573364,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 12:00:40,1.42212855815887,11.1217641830444,1.74322760105133,5.74766492843628,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 11:50:40,1.38936054706573,9.40467357635498,1.56628036499023,6.23264455795288,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 11:40:40,1.59907567501068,9.40467357635498,1.45486927032471,5.3806529045105,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 11:30:40,1.53353977203369,7.66792249679565,1.46797633171082,4.84324312210083,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 11:20:40,1.63184368610382,9.20806121826172,1.32379722595215,5.34133052825928,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 11:10:40,1.42868208885193,11.1348714828491,1.48763716220856,4.95465755462646,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 11:00:40,1.51387882232666,10.538477897644,1.39588665962219,5.53794384002686,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 10:50:40,1.46144986152649,9.59473323822021,1.29102921485901,5.1381630897522,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 10:40:41,1.5335396528244,9.84377670288086,1.34345781803131,5.05296421051025,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 10:30:40,1.51387858390808,9.77823925018311,1.36311852931976,4.98742628097534,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 10:20:40,1.55320024490356,10.8989353179932,1.3827793598175,5.48551368713379,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 10:10:40,1.50732517242432,11.7247123718262,1.2189394235611,5.18404006958008,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 10:00:40,1.35003864765167,11.062780380249,1.29758262634277,6.0360312461853,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 09:50:40,1.3959139585495,10.6695537567139,1.32379686832428,4.7383828163147,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 09:40:40,1.4483425617218,10.3680791854858,1.35001146793365,5.36754560470581,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 09:30:40,1.61218225955963,13.3697109222412,1.27792167663574,4.85635089874268,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 09:20:40,1.35659217834473,8.67720413208008,1.42865443229675,5.00053405761719,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 09:10:40,1.46800315380096,10.9841346740723,1.35656476020813,5.28234624862671,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 09:00:40,1.4680027961731,13.4745712280273,1.44176161289215,5.70834255218506,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 08:50:40,1.44178879261017,14.8180961608887,1.40899336338043,5.78698778152466,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 08:40:40,1.53353917598724,11.5018835067749,1.30413591861725,5.60348176956177,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 08:30:40,1.77602207660675,10.0862674713135,1.13374209403992,4.94155025482178,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 08:20:40,1.40246689319611,11.2462854385376,1.36311829090118,5.40686798095703,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 08:10:40,1.2255197763443,8.47403717041016,1.31068933010101,5.07262563705444,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 08:00:40,1.51387798786163,8.82794094085693,1.33035016059875,4.9022274017334,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 07:40:40,1.25828754901886,9.36535167694092,1.24515330791473,5.02674865722656,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 07:30:40,1.39591324329376,10.7285375595093,1.25826060771942,4.87601184844971,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 07:20:40,1.37625241279602,12.1965837478638,1.11408114433289,5.50517463684082,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 07:10:40,1.31071662902832,11.9737548828125,1.27792108058929,5.78043365478516,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 07:00:40,1.24518036842346,12.6356868743896,1.14029574394226,4.87601184844971,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 06:50:40,1.30416297912598,11.1741943359375,1.22549247741699,5.51172876358032,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 06:40:40,1.37625241279602,12.9437141418457,1.09442067146301,5.78698778152466,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 06:30:40,1.39591312408447,12.1638154983521,1.52695822715759,6.16710710525513,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 06:20:40,1.3041627407074,13.5597696304321,1.40899336338043,6.32439708709717,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 06:10:41,1.44834196567535,10.5450315475464,1.7432267665863,5.43308305740356,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 06:00:40,1.47455644607544,12.4718427658081,1.26481401920319,5.88529443740845,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 05:50:40,1.38280606269836,11.2266244888306,1.36967170238495,5.2233624458313,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 05:40:41,1.38280618190765,13.487678527832,1.21238529682159,5.27579307556152,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 05:30:40,1.3631454706192,12.4390735626221,1.27136778831482,5.15127086639404,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 05:20:41,1.39591348171234,12.4128589630127,1.28447496891022,5.42652988433838,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 05:10:41,1.36969900131226,12.4325199127197,1.31068956851959,5.52483606338501,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 05:00:41,1.43523466587067,11.9934167861938,1.22549271583557,5.45929861068726,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 04:50:41,1.40902066230774,15.0409250259399,1.29102861881256,5.93117046356201,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 04:40:41,1.43523514270782,8.7951717376709,1.26481425762177,5.58382034301758,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 04:30:43,1.36969923973083,13.3172798156738,1.26481425762177,5.89184808731079,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 00:40:16,1.55319976806641,9.18184566497803,1.16651034355164,5.22991609573364,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 00:30:16,1.6908255815506,11.9278793334961,1.40243995189667,5.32166910171509,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 00:20:18,1.36314582824707,12.1179389953613,1.30413591861725,5.17748546600342,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 00:16:31,1.38280653953552,11.829571723938,1.25170707702637,5.80664873123169,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/07/2021 00:06:31,1.35003840923309,7.55650806427002,1.36967194080353,5.47240591049194,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 23:56:31,1.3107168674469,8.59200477600098,1.2451536655426,5.15782451629639,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 23:46:31,1.41557455062866,11.8885564804077,1.17961776256561,5.26923894882202,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 23:36:31,1.8546656370163,12.6094722747803,1.34345769882202,5.33477687835693,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 23:26:31,1.52043199539185,9.44399738311768,1.17961764335632,5.26268529891968,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 23:16:31,1.41557443141937,8.09391784667969,1.48763704299927,5.67557334899902,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 23:06:32,1.8546656370163,8.71652698516846,1.57938730716705,5.19059371948242,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 22:56:31,1.42868161201477,11.1348724365234,1.52695846557617,5.64935827255249,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 22:46:32,1.40246725082397,10.551586151123,1.35001122951508,5.74766492843628,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 22:36:31,1.71704006195068,6.56688737869263,1.38933277130127,5.55105113983154,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 22:26:31,1.60562896728516,11.5149908065796,1.23860001564026,5.2233624458313,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 22:16:31,1.46144986152649,12.4849510192871,1.18617129325867,5.38720703125,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 22:06:31,1.60562908649445,9.54230308532715,1.48763704299927,5.24957752227783,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 21:56:31,1.4483425617218,6.99943685531616,1.25170707702637,5.5444974899292,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 21:46:31,1.39591383934021,14.5624980926514,1.34345781803131,5.24302387237549,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 21:36:31,1.65150439739227,10.2042350769043,1.30413615703583,5.57071304321289,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 21:26:32,1.63839721679688,11.7181587219238,1.44176173210144,5.80009508132935,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 21:16:32,1.63184356689453,13.1599893569946,1.46142244338989,5.3085618019104,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 21:06:32,1.69082605838776,8.17911720275879,1.31068992614746,4.97431898117065,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 20:56:35,1.4221283197403,11.3773612976074,1.41554737091064,5.29545402526855,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 20:45:10,1.47455716133118,12.622579574585,1.5597265958786,5.24302387237549,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 20:35:10,1.45489621162415,9.07043170928955,1.56628012657166,5.85252523422241,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 20:25:10,1.55320036411285,8.42160701751709,1.87429940700531,5.47240591049194,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 20:15:10,1.49421799182892,8.63132762908936,1.67769157886505,5.41997575759888,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 20:05:10,1.46800351142883,8.92624855041504,1.572833776474,4.83013582229614,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 19:55:10,1.54664671421051,8.86071014404297,1.42865467071533,5.34788417816162,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 19:45:10,1.67116498947144,8.74274253845215,1.40244042873383,5.41997623443604,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 19:35:10,1.74980843067169,8.85415649414063,1.4352080821991,5.29545402526855,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 19:25:10,1.58596837520599,8.37573051452637,1.54006576538086,5.11850214004517,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 19:15:10,1.56630754470825,8.62477493286133,1.55317306518555,5.66246557235718,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 19:05:10,1.51387858390808,10.505708694458,1.67769157886505,5.04641056060791,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 18:55:10,1.3959139585495,9.693039894104,1.60560214519501,5.45929861068726,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 18:45:10,1.50732529163361,12.6291341781616,1.44831562042236,5.1381630897522,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 18:35:10,1.46144986152649,10.1649122238159,1.44831562042236,5.41997623443604,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 18:25:10,1.65150451660156,9.52264213562012,1.45486927032471,5.1381630897522,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 18:15:10,1.56630766391754,11.0365648269653,1.38933312892914,5.09884023666382,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 18:05:10,1.38280701637268,8.18567085266113,1.50729787349701,5.3085618019104,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 17:55:10,1.62529027462006,7.47130870819092,1.51385152339935,5.70178842544556,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 17:45:10,1.48111116886139,10.0993747711182,1.52695882320404,5.34788465499878,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 17:35:10,1.46800410747528,10.486047744751,1.56628048419952,5.23647022247314,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 17:25:10,1.53353977203369,7.54995441436768,1.65803074836731,4.89567375183105,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 17:15:10,1.57941496372223,9.36535167694092,1.52040529251099,5.07917928695679,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 17:05:10,1.69082605838776,8.51336002349854,1.62526285648346,5.38065338134766,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 16:55:10,1.4680038690567,9.31947422027588,1.74322760105133,5.18403959274292,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 16:45:10,1.36314642429352,8.65098857879639,1.84153187274933,5.61003541946411,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 16:35:10,1.55320060253143,11.0103492736816,1.5204051733017,5.89184808731079,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 16:25:10,1.53354001045227,9.5357494354248,1.78910303115845,5.68212747573853,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 16:15:10,1.7563624382019,7.09118986129761,1.6580308675766,5.93772459030151,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 16:05:10,1.56630778312683,10.8006286621094,1.67769157886505,5.17748594284058,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 15:55:10,1.5532009601593,10.5450315475464,1.66458427906036,5.07262563705444,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 15:45:10,1.70393359661102,8.62477493286133,1.48763716220856,5.64280414581299,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 15:35:10,1.57941508293152,11.6526203155518,1.49419093132019,5.11194801330566,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 15:25:10,1.57941508293152,7.27469539642334,1.52695870399475,5.25613117218018,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 15:05:10,1.56630802154541,8.00216484069824,1.56628024578094,5.28234624862671,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 14:55:13,1.56630790233612,11.1479797363281,1.50074446201324,4.82358169555664,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 14:33:35,1.48111116886139,11.4035768508911,1.48108351230621,5.28889989852905,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/06/2021 14:23:35,1.44834315776825,11.3445930480957,1.69735240936279,4.92188835144043,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
